Image_Number;T;LC;In;NF;CL;CF;Species
6077.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6078.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6079.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6080.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6081.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6082.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6083.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6084.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6085.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6086.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6087.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6088.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6089.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6090.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6091.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6092.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6093.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6094.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6095.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6096.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6097.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6098.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6099.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6100.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6101.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6102.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6103.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6104.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6105.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6106.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6107.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6108.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6109.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6110.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6111.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6112.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6113.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6114.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6115.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6116.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6117.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6118.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6119.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6120.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6121.jpg;Nospot;Simple;Raceme;AFew;PurpleYellow;GreenYellow;128
6156.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6157.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6158.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6159.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6160.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6161.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6162.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6163.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6164.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6165.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6166.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6167.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6168.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6169.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6170.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6171.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6172.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6173.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6174.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6175.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6176.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6177.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6178.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6179.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6180.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6181.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6182.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6183.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6184.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6185.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6186.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6187.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6188.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6189.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6190.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6191.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6192.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6193.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6194.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6195.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6196.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6197.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6198.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6199.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6200.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6201.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6202.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6203.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6204.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6205.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6206.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6207.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6208.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6209.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6210.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6211.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6212.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6213.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6214.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6215.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6216.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6217.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6218.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6219.jpg;Nospot;Lobed;Spike;Many;Green;White;129
6248.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6249.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6250.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6251.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6252.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6253.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6254.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6255.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6256.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6257.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6258.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6259.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6260.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6261.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6262.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6263.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6264.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6265.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6266.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6267.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6268.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6269.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6270.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6271.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6272.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6273.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6274.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6275.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6276.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6277.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6278.jpg;Nospot;Simple;Raceme;Many;PinkRed;Red;130
6291.jpg;Spot;Simple;Spike;AFew;White;White;131
6292.jpg;Spot;Simple;Spike;AFew;White;White;131
6293.jpg;Spot;Simple;Spike;AFew;White;White;131
6294.jpg;Spot;Simple;Spike;AFew;White;White;131
6295.jpg;Spot;Simple;Spike;AFew;White;White;131
6296.jpg;Spot;Simple;Spike;AFew;White;White;131
6297.jpg;Spot;Simple;Spike;AFew;White;White;131
6298.jpg;Spot;Simple;Spike;AFew;White;White;131
6301.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6302.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6303.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6304.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6305.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6306.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6307.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6308.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6309.jpg;Nospot;Lobed;Raceme;AFew;BluePurple;Purple;132
6313.jpg;Nospot;Simple;Spike;AFew;White;White;133
6314.jpg;Nospot;Simple;Spike;AFew;White;White;133
6315.jpg;Nospot;Simple;Spike;AFew;White;White;133
6316.jpg;Nospot;Simple;Spike;AFew;White;White;133
6317.jpg;Nospot;Simple;Spike;AFew;White;White;133
6318.jpg;Nospot;Simple;Spike;AFew;White;White;133
6319.jpg;Nospot;Simple;Spike;AFew;White;White;133
6320.jpg;Nospot;Simple;Spike;AFew;White;White;133
6321.jpg;Nospot;Simple;Spike;AFew;White;White;133
6322.jpg;Nospot;Simple;Spike;AFew;White;White;133
6323.jpg;Nospot;Simple;Spike;AFew;White;White;133
6324.jpg;Nospot;Simple;Spike;AFew;White;White;133
6325.jpg;Nospot;Simple;Spike;AFew;White;White;133
6326.jpg;Nospot;Simple;Spike;AFew;White;White;133
6327.jpg;Nospot;Simple;Spike;AFew;White;White;133
6328.jpg;Nospot;Simple;Spike;AFew;White;White;133
6329.jpg;Nospot;Simple;Spike;AFew;White;White;133
6330.jpg;Nospot;Simple;Spike;AFew;White;White;133
6331.jpg;Nospot;Simple;Spike;AFew;White;White;133
6332.jpg;Nospot;Simple;Spike;AFew;White;White;133
6333.jpg;Nospot;Simple;Spike;AFew;White;White;133
6334.jpg;Nospot;Simple;Spike;AFew;White;White;133
6335.jpg;Nospot;Simple;Spike;AFew;White;White;133
6336.jpg;Nospot;Simple;Spike;AFew;White;White;133
6337.jpg;Nospot;Simple;Spike;AFew;White;White;133
6338.jpg;Nospot;Simple;Spike;AFew;White;White;133
6339.jpg;Nospot;Simple;Spike;AFew;White;White;133
6340.jpg;Nospot;Simple;Spike;AFew;White;White;133
6341.jpg;Nospot;Simple;Spike;AFew;White;White;133
6342.jpg;Nospot;Simple;Spike;AFew;White;White;133
6343.jpg;Nospot;Simple;Spike;AFew;White;White;133
6344.jpg;Nospot;Simple;Spike;AFew;White;White;133
6345.jpg;Nospot;Simple;Spike;AFew;White;White;133
6346.jpg;Nospot;Simple;Spike;AFew;White;White;133
6347.jpg;Nospot;Simple;Spike;AFew;White;White;133
6348.jpg;Nospot;Simple;Spike;AFew;White;White;133
6349.jpg;Nospot;Simple;Spike;AFew;White;White;133
6350.jpg;Nospot;Simple;Spike;AFew;White;White;133
6351.jpg;Nospot;Simple;Spike;AFew;White;White;133
6352.jpg;Nospot;Simple;Spike;AFew;White;White;133
6353.jpg;Nospot;Simple;Spike;AFew;White;White;133
6354.jpg;Nospot;Simple;Spike;AFew;White;White;133
6355.jpg;Nospot;Simple;Spike;AFew;White;White;133
6356.jpg;Nospot;Simple;Spike;AFew;White;White;133
6357.jpg;Nospot;Simple;Spike;AFew;White;White;133
6358.jpg;Nospot;Simple;Spike;AFew;White;White;133
6359.jpg;Nospot;Simple;Spike;AFew;White;White;133
6360.jpg;Nospot;Simple;Spike;AFew;White;White;133
6361.jpg;Nospot;Simple;Spike;AFew;White;White;133
6362.jpg;Nospot;Simple;Spike;AFew;White;White;133
6363.jpg;Nospot;Simple;Spike;AFew;White;White;133
6364.jpg;Nospot;Simple;Spike;AFew;White;White;133
6365.jpg;Nospot;Simple;Spike;AFew;White;White;133
6366.jpg;Nospot;Simple;Spike;AFew;White;White;133
6367.jpg;Nospot;Simple;Spike;AFew;White;White;133
6368.jpg;Nospot;Simple;Spike;AFew;White;White;133
6369.jpg;Nospot;Simple;Spike;AFew;White;White;133
6370.jpg;Nospot;Simple;Spike;AFew;White;White;133
6371.jpg;Nospot;Simple;Spike;AFew;White;White;133
6372.jpg;Nospot;Simple;Spike;AFew;White;White;133
6373.jpg;Nospot;Simple;Spike;AFew;White;White;133
6374.jpg;Nospot;Simple;Spike;AFew;White;White;133
6375.jpg;Nospot;Simple;Spike;AFew;White;White;133
6376.jpg;Nospot;Simple;Spike;AFew;White;White;133
6377.jpg;Nospot;Simple;Spike;AFew;White;White;133
6378.jpg;Nospot;Simple;Spike;AFew;White;White;133
6379.jpg;Nospot;Simple;Spike;AFew;White;White;133
6380.jpg;Nospot;Simple;Spike;AFew;White;White;133
6381.jpg;Nospot;Simple;Spike;AFew;White;White;133
6382.jpg;Nospot;Simple;Spike;AFew;White;White;133
6383.jpg;Nospot;Simple;Spike;AFew;White;White;133
6384.jpg;Nospot;Simple;Spike;AFew;White;White;133
6385.jpg;Nospot;Simple;Spike;AFew;White;White;133
6386.jpg;Nospot;Simple;Spike;AFew;White;White;133
6387.jpg;Nospot;Simple;Spike;AFew;White;White;133
6388.jpg;Nospot;Simple;Spike;AFew;White;White;133
6389.jpg;Nospot;Simple;Spike;AFew;White;White;133
6390.jpg;Nospot;Simple;Spike;AFew;White;White;133
6391.jpg;Nospot;Simple;Spike;AFew;White;White;133
6392.jpg;Nospot;Simple;Spike;AFew;White;White;133
6393.jpg;Nospot;Simple;Spike;AFew;White;White;133
6394.jpg;Nospot;Simple;Spike;AFew;White;White;133
6427.jpg;Nospot;Simple;Spike;Many;White;White;134
6428.jpg;Nospot;Simple;Spike;Many;White;White;134
6429.jpg;Nospot;Simple;Spike;Many;White;White;134
6430.jpg;Nospot;Simple;Spike;Many;White;White;134
6431.jpg;Nospot;Simple;Spike;Many;White;White;134
6432.jpg;Nospot;Simple;Spike;Many;White;White;134
6433.jpg;Nospot;Simple;Spike;Many;White;White;134
6434.jpg;Nospot;Simple;Spike;Many;White;White;134
6435.jpg;Nospot;Simple;Spike;Many;White;White;134
6436.jpg;Nospot;Simple;Spike;Many;White;White;134
6441.jpg;Nospot;Simple;Spike;Many;White;White;135
6442.jpg;Nospot;Simple;Spike;Many;White;White;135
6443.jpg;Nospot;Simple;Spike;Many;White;White;135
6444.jpg;Nospot;Simple;Spike;Many;White;White;135
6445.jpg;Nospot;Simple;Spike;Many;White;White;135
6446.jpg;Nospot;Simple;Spike;Many;White;White;135
6447.jpg;Nospot;Simple;Spike;Many;White;White;135
6448.jpg;Nospot;Simple;Spike;Many;White;White;135
6449.jpg;Nospot;Simple;Spike;Many;White;White;135
6450.jpg;Nospot;Simple;Spike;Many;White;White;135
6451.jpg;Nospot;Simple;Spike;Many;White;White;135
6452.jpg;Nospot;Simple;Spike;Many;White;White;135
6453.jpg;Nospot;Simple;Spike;Many;White;White;135
6454.jpg;Nospot;Simple;Spike;Many;White;White;135
6455.jpg;Nospot;Simple;Spike;Many;White;White;135
6456.jpg;Nospot;Simple;Spike;Many;White;White;135
6457.jpg;Nospot;Simple;Spike;Many;White;White;135
6458.jpg;Nospot;Simple;Spike;Many;White;White;135
6459.jpg;Nospot;Simple;Spike;Many;White;White;135
6460.jpg;Nospot;Simple;Spike;Many;White;White;135
6461.jpg;Nospot;Simple;Spike;Many;White;White;135
6462.jpg;Nospot;Simple;Spike;Many;White;White;135
6463.jpg;Nospot;Simple;Spike;Many;White;White;135
6464.jpg;Nospot;Simple;Spike;Many;White;White;135
6465.jpg;Nospot;Simple;Spike;Many;White;White;135
6466.jpg;Nospot;Simple;Spike;Many;White;White;135
6467.jpg;Nospot;Simple;Spike;Many;White;White;135
6468.jpg;Nospot;Simple;Spike;Many;White;White;135
6469.jpg;Nospot;Simple;Spike;Many;White;White;135
6470.jpg;Nospot;Simple;Spike;Many;White;White;135
6471.jpg;Nospot;Simple;Spike;Many;White;White;135
6472.jpg;Nospot;Simple;Spike;Many;White;White;135
6473.jpg;Nospot;Simple;Spike;Many;White;White;135
6474.jpg;Nospot;Simple;Spike;Many;White;White;135
6475.jpg;Nospot;Simple;Spike;Many;White;White;135
6476.jpg;Nospot;Simple;Spike;Many;White;White;135
6477.jpg;Nospot;Simple;Spike;Many;White;White;135
6478.jpg;Nospot;Simple;Spike;Many;White;White;135
6479.jpg;Nospot;Simple;Spike;Many;White;White;135
6480.jpg;Nospot;Simple;Spike;Many;White;White;135
6481.jpg;Nospot;Simple;Spike;Many;White;White;135
6482.jpg;Nospot;Simple;Spike;Many;White;White;135
6483.jpg;Nospot;Simple;Spike;Many;White;White;135
6484.jpg;Nospot;Simple;Spike;Many;White;White;135
6485.jpg;Nospot;Simple;Spike;Many;White;White;135
6504.jpg;Nospot;Simple;Spike;Many;White;White;136
6505.jpg;Nospot;Simple;Spike;Many;White;White;136
6506.jpg;Nospot;Simple;Spike;Many;White;White;136
6507.jpg;Nospot;Simple;Spike;Many;White;White;136
6510.jpg;Nospot;Simple;Spike;AFew;White;White;137
6511.jpg;Nospot;Simple;Spike;AFew;White;White;137
6512.jpg;Nospot;Simple;Spike;AFew;White;White;137
6513.jpg;Nospot;Simple;Spike;AFew;White;White;137
6514.jpg;Nospot;Simple;Spike;AFew;White;White;137
6515.jpg;Nospot;Simple;Spike;AFew;White;White;137
6516.jpg;Nospot;Simple;Spike;AFew;White;White;137
6517.jpg;Nospot;Simple;Spike;AFew;White;White;137
6518.jpg;Nospot;Simple;Spike;AFew;White;White;137
6519.jpg;Nospot;Simple;Spike;AFew;White;White;137
6520.jpg;Nospot;Simple;Spike;AFew;White;White;137
6521.jpg;Nospot;Simple;Spike;AFew;White;White;137
6522.jpg;Nospot;Simple;Spike;AFew;White;White;137
6523.jpg;Nospot;Simple;Spike;AFew;White;White;137
6524.jpg;Nospot;Simple;Spike;AFew;White;White;137
6525.jpg;Nospot;Simple;Spike;AFew;White;White;137
6526.jpg;Nospot;Simple;Spike;AFew;White;White;137
6527.jpg;Nospot;Simple;Spike;AFew;White;White;137
6535.jpg;Nospot;Simple;Spike;AFew;WhiteYellow;White;138
6536.jpg;Nospot;Simple;Spike;AFew;WhiteYellow;White;138
6537.jpg;Nospot;Simple;Spike;AFew;WhiteYellow;White;138
6540.jpg;Nospot;Simple;Spike;Many;White;White;139
6541.jpg;Nospot;Simple;Spike;Many;White;White;139
6542.jpg;Nospot;Simple;Spike;Many;White;White;139
6543.jpg;Nospot;Simple;Spike;Many;White;White;139
6544.jpg;Nospot;Simple;Spike;Many;White;White;139
6545.jpg;Nospot;Simple;Spike;Many;White;White;139
6546.jpg;Nospot;Simple;Spike;Many;White;White;139
6547.jpg;Nospot;Simple;Spike;Many;White;White;139
6548.jpg;Nospot;Simple;Spike;Many;White;White;139
6549.jpg;Nospot;Simple;Spike;Many;White;White;139
6550.jpg;Nospot;Simple;Spike;Many;White;White;139
6551.jpg;Nospot;Simple;Spike;Many;White;White;139
6552.jpg;Nospot;Simple;Spike;Many;White;White;139
6553.jpg;Nospot;Simple;Spike;Many;White;White;139
6554.jpg;Nospot;Simple;Spike;Many;White;White;139
6555.jpg;Nospot;Simple;Spike;Many;White;White;139
6556.jpg;Nospot;Simple;Spike;Many;White;White;139
6557.jpg;Nospot;Simple;Spike;Many;White;White;139
6558.jpg;Nospot;Simple;Spike;Many;White;White;139
6559.jpg;Nospot;Simple;Spike;Many;White;White;139
6560.jpg;Nospot;Simple;Spike;Many;White;White;139
6561.jpg;Nospot;Simple;Spike;Many;White;White;139
6562.jpg;Nospot;Simple;Spike;Many;White;White;139
6563.jpg;Nospot;Simple;Spike;Many;White;White;139
6564.jpg;Nospot;Simple;Spike;Many;White;White;139
6565.jpg;Nospot;Simple;Spike;Many;White;White;139
6566.jpg;Nospot;Simple;Spike;Many;White;White;139
6567.jpg;Nospot;Simple;Spike;Many;White;White;139
6568.jpg;Nospot;Simple;Spike;Many;White;White;139
6569.jpg;Nospot;Simple;Spike;Many;White;White;139
6570.jpg;Nospot;Simple;Spike;Many;White;White;139
6571.jpg;Nospot;Simple;Spike;Many;White;White;139
6586.jpg;Nospot;Simple;Spike;AFew;White;White;140
6587.jpg;Nospot;Simple;Spike;AFew;White;White;140
6588.jpg;Nospot;Simple;Spike;AFew;White;White;140
6589.jpg;Nospot;Simple;Spike;AFew;White;White;140
6592.jpg;Nospot;Simple;Spike;AFew;White;White;141
6593.jpg;Nospot;Simple;Spike;AFew;White;White;141
6594.jpg;Nospot;Simple;Spike;AFew;White;White;141
6595.jpg;Nospot;Simple;Spike;AFew;White;White;141
6596.jpg;Nospot;Simple;Spike;AFew;White;White;141
6597.jpg;Nospot;Simple;Spike;AFew;White;White;141
6598.jpg;Nospot;Simple;Spike;AFew;White;White;141
6599.jpg;Nospot;Simple;Spike;AFew;White;White;141
6600.jpg;Nospot;Simple;Spike;AFew;White;White;141
6601.jpg;Nospot;Simple;Spike;AFew;White;White;141
6602.jpg;Nospot;Simple;Spike;AFew;White;White;141
6603.jpg;Nospot;Simple;Spike;AFew;White;White;141
6604.jpg;Nospot;Simple;Spike;AFew;White;White;141
6605.jpg;Nospot;Simple;Spike;AFew;White;White;141
6606.jpg;Nospot;Simple;Spike;AFew;White;White;141
6607.jpg;Nospot;Simple;Spike;AFew;White;White;141
6608.jpg;Nospot;Simple;Spike;AFew;White;White;141
6609.jpg;Nospot;Simple;Spike;AFew;White;White;141
6610.jpg;Nospot;Simple;Spike;AFew;White;White;141
6611.jpg;Nospot;Simple;Spike;AFew;White;White;141
6612.jpg;Nospot;Simple;Spike;AFew;White;White;141
6613.jpg;Nospot;Simple;Spike;AFew;White;White;141
6614.jpg;Nospot;Simple;Spike;AFew;White;White;141
6615.jpg;Nospot;Simple;Spike;AFew;White;White;141
6616.jpg;Nospot;Simple;Spike;AFew;White;White;141
6617.jpg;Nospot;Simple;Spike;AFew;White;White;141
6618.jpg;Nospot;Simple;Spike;AFew;White;White;141
6619.jpg;Nospot;Simple;Spike;AFew;White;White;141
6620.jpg;Nospot;Simple;Spike;AFew;White;White;141
6621.jpg;Nospot;Simple;Spike;AFew;White;White;141
6622.jpg;Nospot;Simple;Spike;AFew;White;White;141
6623.jpg;Nospot;Simple;Spike;AFew;White;White;141
6624.jpg;Nospot;Simple;Spike;AFew;White;White;141
6625.jpg;Nospot;Simple;Spike;AFew;White;White;141
6626.jpg;Nospot;Simple;Spike;AFew;White;White;141
6627.jpg;Nospot;Simple;Spike;AFew;White;White;141
6628.jpg;Nospot;Simple;Spike;AFew;White;White;141
6629.jpg;Nospot;Simple;Spike;AFew;White;White;141
6630.jpg;Nospot;Simple;Spike;AFew;White;White;141
6631.jpg;Nospot;Simple;Spike;AFew;White;White;141
6632.jpg;Nospot;Simple;Spike;AFew;White;White;141
6633.jpg;Nospot;Simple;Spike;AFew;White;White;141
6634.jpg;Nospot;Simple;Spike;AFew;White;White;141
6635.jpg;Nospot;Simple;Spike;AFew;White;White;141
6636.jpg;Nospot;Simple;Spike;AFew;White;White;141
6637.jpg;Nospot;Simple;Spike;AFew;White;White;141
6638.jpg;Nospot;Simple;Spike;AFew;White;White;141
6639.jpg;Nospot;Simple;Spike;AFew;White;White;141
6640.jpg;Nospot;Simple;Spike;AFew;White;White;141
6641.jpg;Nospot;Simple;Spike;AFew;White;White;141
6642.jpg;Nospot;Simple;Spike;AFew;White;White;141
6643.jpg;Nospot;Simple;Spike;AFew;White;White;141
6644.jpg;Nospot;Simple;Spike;AFew;White;White;141
6645.jpg;Nospot;Simple;Spike;AFew;White;White;141
6646.jpg;Nospot;Simple;Spike;AFew;White;White;141
6647.jpg;Nospot;Simple;Spike;AFew;White;White;141
6648.jpg;Nospot;Simple;Spike;AFew;White;White;141
6649.jpg;Nospot;Simple;Spike;AFew;White;White;141
6650.jpg;Nospot;Simple;Spike;AFew;White;White;141
6651.jpg;Nospot;Simple;Spike;AFew;White;White;141
6652.jpg;Nospot;Simple;Spike;AFew;White;White;141
6678.jpg;Nospot;Simple;Spike;Many;White;White;142
6679.jpg;Nospot;Simple;Spike;Many;White;White;142
6680.jpg;Nospot;Simple;Spike;Many;White;White;142
6681.jpg;Nospot;Simple;Spike;Many;White;White;142
6682.jpg;Nospot;Simple;Spike;Many;White;White;142
6683.jpg;Nospot;Simple;Spike;Many;White;White;142
6684.jpg;Nospot;Simple;Spike;Many;White;White;142
6685.jpg;Nospot;Simple;Spike;Many;White;White;142
6686.jpg;Nospot;Simple;Spike;Many;White;White;142
6687.jpg;Nospot;Simple;Spike;Many;White;White;142
6692.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6693.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6694.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6695.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6696.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6697.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6698.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6699.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6700.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6701.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6702.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6703.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
6704.jpg;Nospot;Simple;Spike;Many;Yellow;Yellow;143
